scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-627sqft-AVB-CA802-001-530,1,1.0,627,2475.0,2026-08-26,13,True,hard,Advertised rates include 2 months off!,months_free,2.0,15.38,15.38,2094.23,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,5,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-623sqft-AVB-CA802-001-214,1,1.0,623,2515.0,2026-08-20,13,True,hard,Advertised rates include 2 months off!,months_free,2.0,15.38,15.38,2128.08,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-627sqft-AVB-CA802-001-370,1,1.0,627,2415.0,2026-08-18,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2093.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-06-22,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,3,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-699sqft-AVB-CA802-001-682,1,1.0,699,2420.0,2026-08-31,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2074.29,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-629sqft-AVB-CA802-001-242,1,1.0,629,2420.0,2026-09-10,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2074.29,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-684sqft-AVB-CA802-001-586,1,1.0,684,2440.0,2026-08-27,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2114.67,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-04-12,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,5,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-658sqft-AVB-CA802-001-420,1,1.0,658,2445.0,2026-09-22,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2095.71,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,4,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-631sqft-AVB-CA802-001-294,1,1.0,631,2450.0,2026-08-29,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2123.33,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-15,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-626sqft-AVB-CA802-001-629,1,1.0,626,2450.0,2026-10-08,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2123.33,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-633sqft-AVB-CA802-001-623,1,1.0,633,2465.0,2026-08-17,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2136.33,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-06-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-795sqft-AVB-CA802-001-675,1,1.0,795,2530.0,2026-09-26,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2168.57,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-0br-517sqft-AVB-CA802-001-591,0,1.0,517,2540.0,2026-09-17,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2201.33,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-10,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,5,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-624sqft-AVB-CA802-001-785,1,1.0,624,2565.0,2026-09-09,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2198.57,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,7,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-0br-603sqft-AVB-CA802-001-260,0,1.0,603,2565.0,2026-09-16,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2223.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-551sqft-AVB-CA802-001-735,1,1.0,551,2580.0,2026-08-17,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2236.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,7,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-736sqft-AVB-CA802-001-220,1,1.0,736,2670.0,2026-09-05,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2288.57,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-703sqft-AVB-CA802-001-353,1,1.0,703,2700.0,2026-09-09,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2340.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,3,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-657sqft-AVB-CA802-001-624,1,1.0,657,2765.0,2026-09-08,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2396.33,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-1br-732sqft-AVB-CA802-001-522,1,1.0,732,2850.0,2026-09-09,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,2470.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,5,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1200sqft-AVB-CA802-001-668,2,2.0,1200,3475.0,2026-08-25,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2978.57,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1027sqft-AVB-CA802-001-543,2,2.0,1027,3475.0,2026-08-25,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,2978.57,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,5,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1022sqft-AVB-CA802-001-790,2,2.0,1022,3570.0,2026-08-27,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,3060.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,7,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1186sqft-AVB-CA802-001-255,2,2.0,1186,3650.0,2026-08-20,14,True,hard,Advertised rates include 2 months off!,months_free,2.0,14.29,14.29,3128.57,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1127sqft-AVB-CA802-001-427,2,2.0,1127,3140.0,2026-09-07,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,2791.11,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,4,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1118sqft-AVB-CA802-001-728,2,2.0,1118,3175.0,2026-09-09,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,2822.22,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,7,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1038sqft-AVB-CA802-001-405,2,2.0,1038,3430.0,2026-08-27,19,True,hard,Advertised rates include 2 months off!,months_free,2.0,10.53,10.53,3068.95,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,4,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1198sqft-AVB-CA802-001-395,2,2.0,1198,3505.0,2026-09-24,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,3115.56,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,3,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1027sqft-AVB-CA802-001-640,2,2.0,1027,3540.0,2026-09-09,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,3146.67,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-02,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1025sqft-AVB-CA802-001-707,2,2.0,1025,3540.0,2026-09-23,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,3146.67,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,7,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1198sqft-AVB-CA802-001-298,2,2.0,1198,3555.0,2026-09-09,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,3160.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1143sqft-AVB-CA802-001-664,2,2.0,1143,3555.0,2026-09-16,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,3160.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-15,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1094sqft-AVB-CA802-001-674,2,2.0,1094,3560.0,2026-10-08,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,3085.33,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-15,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,6,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1191sqft-AVB-CA802-001-345,2,2.0,1191,3570.0,2026-11-01,15,True,hard,Advertised rates include 2 months off!,months_free,2.0,13.33,13.33,3094.0,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-07-19,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,3,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1145sqft-AVB-CA802-001-369,2,2.0,1145,3650.0,2026-09-12,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,3244.44,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,3,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-2br-1027sqft-AVB-CA802-001-556,2,2.0,1027,3665.0,2026-09-21,18,True,hard,Advertised rates include 2 months off!,months_free,2.0,11.11,11.11,3257.78,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,5,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-3br-1388sqft-AVB-CA802-001-426,3,2.0,1388,3673.0,2026-08-17,22,True,hard,Advertised rates include 2 months off!,months_free,2.0,9.09,9.09,3339.09,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-06-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,4,AVB-CA802
2026-08-16,AVB,AVA Arts District,"1540 E. Industrial Street, Los Angeles, CA, 90021",Los Angeles,AVB-ava-arts-district-3br-1514sqft-AVB-CA802-001-256,3,2.0,1514,3965.0,2026-08-30,22,True,hard,Advertised rates include 2 months off!,months_free,2.0,9.09,9.09,3604.55,https://www.avaloncommunities.com/california/los-angeles-apartments/ava-arts-district,2026-08-08,2026-08-16,CA,Los Angeles,34.0357752,-118.238244,,2,AVB-CA802
2026-08-16,AVB,AVA Balboa Park,"3288 5th Ave, San Diego, CA, 92103",San Diego,AVB-ava-balboa-park-0br-565sqft-AVB-CA128-001-416,0,1.0,565,2491.0,2026-09-13,10,True,hard,Apply by 8/31 for 1 month off!,months_free,1.0,10.0,10.0,2241.9,https://www.avaloncommunities.com/california/san-diego-apartments/ava-balboa-park,2026-08-15,2026-08-16,CA,San Diego,32.7393477,-117.1634574,,4,AVB-CA128
