scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-0br-537sqft-014D,0,1.0,537,4294.0,2026-09-29,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-08-02,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,Studio D,Floor 14,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-0br-537sqft-017D,0,1.0,537,4430.0,2026-09-16,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-08-15,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,Studio D,Floor 17,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-669sqft-013I,1,1.0,669,5168.0,2026-10-23,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-09-02,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom I,Floor 13,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-669sqft-007I,1,1.0,669,5226.0,2026-09-17,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-07-19,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom I,Floor 7,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-641sqft-005I,1,1.0,641,5274.0,2026-09-14,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-07-19,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom I- Floors 3 & 4,Floor 5,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-669sqft-015I,1,1.0,669,5282.0,2026-09-12,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-08-08,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom I,Floor 15,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-1br-669sqft-011H,1,1.0,669,5289.0,2026-10-08,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-08-15,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,1 Bedroom H,Floor 11,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-2br-1142sqft-013L,2,2.0,1142,6792.0,2026-09-21,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-08-22,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,2 Bedroom L,Floor 13,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-2br-1219sqft-007A,2,2.0,1219,7057.0,2026-09-15,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-07-19,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,2 Bedroom A,Floor 7,2501
2026-09-12,EQR,71 Broadway Apartments,"71 Broadway, Manhattan, NY 10006",New York,EQR-71-broadway-apartments-2br-1168sqft-020L,2,2.0,1168,7073.0,2026-10-06,12,False,,,,,,,,https://www.equityapartments.com/new-york-city/financial-district/71-broadway-apartments,2026-09-05,2026-09-12,NY,Manhattan,40.7074253537472,-74.0119528770447,2 Bedroom L,Floor 20,2501
