scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-05-09,UDR,Hilltop in the Highlands,,Seattle,UDR-hilltop-in-the-highlands-1br-670sqft-G6,1,1.0,670,1639.0,2026-05-13,13,False,,,,,,,,https://www.udr.com/seattle-apartments/renton/hilltop-in-the-highlands/,2026-04-19,2026-05-09,,,,,Plan A1,2,11417
2026-05-09,UDR,Hilltop in the Highlands,,Seattle,UDR-hilltop-in-the-highlands-1br-670sqft-J10,1,1.0,670,1664.0,2026-06-23,14,False,,,,,,,,https://www.udr.com/seattle-apartments/renton/hilltop-in-the-highlands/,2026-05-09,2026-05-09,,,,,Plan A1,3,11417
2026-05-09,UDR,Hilltop in the Highlands,,Seattle,UDR-hilltop-in-the-highlands-1br-670sqft-J3,1,1.0,670,1589.0,2026-05-09,13,False,,,,,,,,https://www.udr.com/seattle-apartments/renton/hilltop-in-the-highlands/,2026-04-04,2026-05-09,,,,,Plan A1,1,11417
2026-05-09,UDR,Hilltop in the Highlands,,Seattle,UDR-hilltop-in-the-highlands-2br-960sqft-A8,2,2.0,960,2104.0,2026-05-15,14,False,,,,,,,,https://www.udr.com/seattle-apartments/renton/hilltop-in-the-highlands/,2026-04-04,2026-05-09,,,,,Plan B2,2,11417
2026-05-09,UDR,Hilltop in the Highlands,,Seattle,UDR-hilltop-in-the-highlands-2br-960sqft-F9,2,2.0,960,2184.0,2026-07-21,14,False,,,,,,,,https://www.udr.com/seattle-apartments/renton/hilltop-in-the-highlands/,2026-04-19,2026-05-09,,,,,Plan B2,3,11417
2026-05-09,UDR,HQ,,San Francisco Bay Area,UDR-hq-0br-372sqft-512,0,1.0,372,2836.0,2026-06-06,14,False,,,,,,,,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,2026-04-04,2026-05-09,,,,,Studio E1B,5,601182028
2026-05-09,UDR,HQ,,San Francisco Bay Area,UDR-hq-0br-386sqft-215,0,1.0,386,2836.0,2026-07-30,13,False,,,,,,,,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,2026-05-09,2026-05-09,,,,,Studio E1C,2,601182028
2026-05-09,UDR,HQ,,San Francisco Bay Area,UDR-hq-0br-386sqft-315,0,1.0,386,2856.0,2026-07-09,15,False,,,,,,,,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,2026-05-09,2026-05-09,,,,,Studio E1C,3,601182028
2026-05-09,UDR,HQ,,San Francisco Bay Area,UDR-hq-0br-392sqft-312,0,1.0,392,2771.0,2026-05-14,15,False,,,,,,,,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,2026-04-04,2026-05-09,,,,,Studio E1E,3,601182028
2026-05-09,UDR,HQ,,San Francisco Bay Area,UDR-hq-0br-392sqft-504,0,1.0,392,2801.0,2026-05-09,15,False,,,,,,,,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,2026-04-04,2026-05-09,,,,,Studio E1E,5,601182028
2026-05-09,UDR,HQ,,San Francisco Bay Area,UDR-hq-0br-392sqft-513,0,1.0,392,2956.0,2026-07-10,15,False,,,,,,,,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,2026-05-09,2026-05-09,,,,,Studio E1E,5,601182028
2026-05-09,UDR,HQ,,San Francisco Bay Area,UDR-hq-0br-392sqft-515,0,1.0,392,2801.0,2026-05-09,15,False,,,,,,,,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,2026-04-04,2026-05-09,,,,,Studio E1E,5,601182028
