date,series,value,interpolated
2026-07-04,San Francisco-East Bay,105.82,True
2026-07-04,Orange County,98.11,True
2026-07-04,San Diego,96.595,True
2026-07-04,San Francisco,103.69,True
2026-07-04,Santa Barbara,101.73,True
2026-07-04,Denver,109.53,True
2026-07-04,Salinas/Monterey,119.845,True
2026-07-04,Other,94.125,True
2026-07-11,Seattle,98.5625,True
2026-07-11,Los Angeles,90.5825,True
2026-07-11,San Jose,106.2825,True
2026-07-11,San Francisco-East Bay,105.83,True
2026-07-11,Orange County,97.695,True
2026-07-11,San Diego,96.9125,True
2026-07-11,San Francisco,104.16,True
2026-07-11,Santa Barbara,102.51,True
2026-07-11,Denver,110.67,True
2026-07-11,Salinas/Monterey,118.2125,True
2026-07-11,Other,94.2125,True
2026-07-18,Seattle,98.26,False
2026-07-18,Los Angeles,90.24,False
2026-07-18,San Jose,106.0,False
2026-07-18,San Francisco-East Bay,105.84,False
2026-07-18,Orange County,97.28,False
2026-07-18,San Diego,97.23,False
2026-07-18,San Francisco,104.63,False
2026-07-18,Santa Barbara,103.29,False
2026-07-18,Denver,111.81,False
2026-07-18,Salinas/Monterey,116.58,False
2026-07-18,Other,94.3,False
2026-07-25,Seattle,97.515,True
2026-07-25,Los Angeles,91.185,True
2026-07-25,San Jose,106.61,True
2026-07-25,San Francisco-East Bay,106.335,True
2026-07-25,Orange County,97.66,True
2026-07-25,San Diego,97.01,True
2026-07-25,San Francisco,103.21,True
2026-07-25,Santa Barbara,104.37,True
2026-07-25,Denver,111.295,True
2026-07-25,Salinas/Monterey,117.2,True
2026-07-25,Other,94.085,True
2026-08-01,Seattle,96.77,False
2026-08-01,Los Angeles,92.13,False
2026-08-01,San Jose,107.22,False
2026-08-01,San Francisco-East Bay,106.83,False
2026-08-01,Orange County,98.04,False
2026-08-01,San Diego,96.79,False
2026-08-01,San Francisco,101.79,False
2026-08-01,Santa Barbara,105.45,False
2026-08-01,Denver,110.78,False
2026-08-01,Salinas/Monterey,117.82,False
2026-08-01,Other,93.87,False
2026-08-08,Seattle,96.22,False
2026-08-08,Los Angeles,90.72,False
2026-08-08,San Jose,107.52,False
2026-08-08,San Francisco-East Bay,106.91,False
2026-08-08,Orange County,97.39,False
2026-08-08,San Diego,96.17,False
2026-08-08,San Francisco,101.47,False
2026-08-08,Santa Barbara,104.86,False
2026-08-08,Denver,111.62,False
2026-08-08,Salinas/Monterey,119.37,False
2026-08-08,Other,95.39,False
2026-08-15,Seattle,95.27,False
2026-08-15,Los Angeles,89.62,False
2026-08-15,San Jose,106.29,False
2026-08-15,San Francisco-East Bay,107.35,False
2026-08-15,Orange County,98.28,False
2026-08-15,San Diego,96.06,False
2026-08-15,San Francisco,101.35,False
2026-08-15,Santa Barbara,104.53,False
2026-08-15,Denver,111.31,False
2026-08-15,Salinas/Monterey,116.86,False
2026-08-15,Other,96.03,False
2026-08-22,Seattle,94.54,False
2026-08-22,Los Angeles,90.66,False
2026-08-22,San Jose,106.59,False
2026-08-22,San Francisco-East Bay,106.88,False
2026-08-22,Orange County,99.57,False
2026-08-22,San Diego,95.85,False
2026-08-22,San Francisco,103.23,False
2026-08-22,Santa Barbara,103.95,False
2026-08-22,Denver,106.99,False
2026-08-22,Salinas/Monterey,108.53,False
2026-08-22,Other,93.3,False
2026-08-29,Seattle,91.68,False
2026-08-29,Los Angeles,90.46,False
2026-08-29,San Jose,105.06,False
2026-08-29,San Francisco-East Bay,107.45,False
2026-08-29,Orange County,101.28,False
2026-08-29,San Diego,98.43,False
2026-08-29,San Francisco,102.48,False
2026-08-29,Santa Barbara,100.97,False
2026-08-29,Denver,110.12,False
2026-08-29,Salinas/Monterey,109.63,False
2026-08-29,Other,91.82,False
2026-09-05,Seattle,91.52,False
2026-09-05,Los Angeles,90.14,False
2026-09-05,San Jose,105.07,False
2026-09-05,San Francisco-East Bay,107.03,False
2026-09-05,Orange County,101.64,False
2026-09-05,San Diego,97.83,False
2026-09-05,San Francisco,103.25,False
2026-09-05,Santa Barbara,104.48,False
2026-09-05,Denver,109.97,False
2026-09-05,Salinas/Monterey,109.63,False
2026-09-05,Other,92.26,False
